date,location,new_cases,new_deaths,total_cases,total_deaths
1/28/20,Iran,0,0,0,0
1/29/20,Iran,0,0,0,0
1/30/20,Iran,0,0,0,0
1/31/20,Iran,0,0,0,0
2/1/20,Iran,0,0,0,0
2/2/20,Iran,0,0,0,0
2/3/20,Iran,0,0,0,0
2/4/20,Iran,0,0,0,0
2/5/20,Iran,0,0,0,0
2/6/20,Iran,0,0,0,0
2/7/20,Iran,0,0,0,0
2/8/20,Iran,0,0,0,0
2/9/20,Iran,0,0,0,0
2/10/20,Iran,0,0,0,0
2/11/20,Iran,0,0,0,0
2/12/20,Iran,0,0,0,0
2/13/20,Iran,0,0,0,0
2/14/20,Iran,0,0,0,0
2/15/20,Iran,0,0,0,0
2/16/20,Iran,0,0,0,0
2/17/20,Iran,0,0,0,0
2/18/20,Iran,0,0,0,0
2/19/20,Iran,0,0,0,0
2/20/20,Iran,2,2,2,2
2/21/20,Iran,3,0,5,2
2/22/20,Iran,13,2,18,4
2/23/20,Iran,10,1,28,5
2/24/20,Iran,15,3,43,8
2/25/20,Iran,18,4,61,12
2/26/20,Iran,34,3,95,15
2/27/20,Iran,44,4,139,19
2/28/20,Iran,106,7,245,26
2/29/20,Iran,143,8,388,34
3/1/20,Iran,205,9,593,43
3/2/20,Iran,385,11,978,54
3/3/20,Iran,523,12,1501,66
3/4/20,Iran,835,11,2336,77
3/5/20,Iran,586,15,2922,92
3/6/20,Iran,591,15,3513,107
3/7/20,Iran,1234,17,4747,124
3/8/20,Iran,1076,21,5823,145
3/9/20,Iran,743,49,6566,194
3/10/20,Iran,595,43,7161,237
3/11/20,Iran,881,54,8042,291
3/12/20,Iran,958,63,9000,354
3/13/20,Iran,1075,75,10075,429
3/14/20,Iran,1289,85,11364,514
3/15/20,Iran,1365,97,12729,611
3/16/20,Iran,1209,113,13938,724
3/17/20,Iran,1053,129,14991,853
3/18/20,Iran,1178,135,16169,988
3/19/20,Iran,1192,147,17361,1135
3/20/20,Iran,1046,149,18407,1284
3/21/20,Iran,1237,149,19644,1433
3/22/20,Iran,966,123,20610,1556
3/23/20,Iran,1028,129,21638,1685
3/24/20,Iran,1411,127,23049,1812
3/25/20,Iran,1762,122,24811,1934
12/31/19,Iraq,0,0,0,0
1/1/20,Iraq,0,0,0,0
1/2/20,Iraq,0,0,0,0
1/3/20,Iraq,0,0,0,0
1/4/20,Iraq,0,0,0,0
1/5/20,Iraq,0,0,0,0
1/6/20,Iraq,0,0,0,0
1/7/20,Iraq,0,0,0,0
1/8/20,Iraq,0,0,0,0
1/9/20,Iraq,0,0,0,0
1/10/20,Iraq,0,0,0,0
1/11/20,Iraq,0,0,0,0
1/12/20,Iraq,0,0,0,0
1/13/20,Iraq,0,0,0,0
1/14/20,Iraq,0,0,0,0
1/15/20,Iraq,0,0,0,0
1/16/20,Iraq,0,0,0,0
1/17/20,Iraq,0,0,0,0
1/18/20,Iraq,0,0,0,0
1/19/20,Iraq,0,0,0,0
1/20/20,Iraq,0,0,0,0
1/21/20,Iraq,0,0,0,0
1/22/20,Iraq,0,0,0,0
1/23/20,Iraq,0,0,0,0
1/24/20,Iraq,0,0,0,0
1/25/20,Iraq,0,0,0,0
1/26/20,Iraq,0,0,0,0
1/27/20,Iraq,0,0,0,0
1/28/20,Iraq,0,0,0,0
1/29/20,Iraq,0,0,0,0
1/30/20,Iraq,0,0,0,0
1/31/20,Iraq,0,0,0,0
2/1/20,Iraq,0,0,0,0
2/2/20,Iraq,0,0,0,0
2/3/20,Iraq,0,0,0,0
2/4/20,Iraq,0,0,0,0
2/5/20,Iraq,0,0,0,0
2/6/20,Iraq,0,0,0,0
2/7/20,Iraq,0,0,0,0
2/8/20,Iraq,0,0,0,0
2/9/20,Iraq,0,0,0,0
2/10/20,Iraq,0,0,0,0
2/11/20,Iraq,0,0,0,0
2/12/20,Iraq,0,0,0,0
2/13/20,Iraq,0,0,0,0
2/14/20,Iraq,0,0,0,0
2/15/20,Iraq,0,0,0,0
2/16/20,Iraq,0,0,0,0
2/17/20,Iraq,0,0,0,0
2/18/20,Iraq,0,0,0,0
2/19/20,Iraq,0,0,0,0
2/20/20,Iraq,0,0,0,0
2/21/20,Iraq,0,0,0,0
2/22/20,Iraq,0,0,0,0
2/23/20,Iraq,0,0,0,0
2/24/20,Iraq,0,0,0,0
2/25/20,Iraq,1,0,1,0
2/26/20,Iraq,4,0,5,0
2/27/20,Iraq,0,0,5,0
2/28/20,Iraq,1,0,6,0
2/29/20,Iraq,1,0,7,0
3/1/20,Iraq,6,0,13,0
3/2/20,Iraq,6,0,19,0
3/3/20,Iraq,2,0,21,0
3/4/20,Iraq,5,0,26,0
3/5/20,Iraq,5,0,31,0
3/6/20,Iraq,7,2,38,2
3/8/20,Iraq,16,0,54,2
3/9/20,Iraq,7,4,61,6
3/11/20,Iraq,0,0,61,6
3/12/20,Iraq,9,2,70,8
3/13/20,Iraq,4,0,74,8
3/14/20,Iraq,11,1,85,9
3/15/20,Iraq,0,0,85,9
3/16/20,Iraq,39,0,124,9
3/17/20,Iraq,0,0,124,9
3/18/20,Iraq,30,2,154,11
3/19/20,Iraq,10,1,164,12
3/20/20,Iraq,13,0,177,12
3/21/20,Iraq,16,2,193,14
3/22/20,Iraq,21,3,214,17
3/23/20,Iraq,19,3,233,20
3/24/20,Iraq,33,3,266,23
3/25/20,Iraq,50,4,316,27
12/31/19,Ireland,0,0,0,0
1/1/20,Ireland,0,0,0,0
1/2/20,Ireland,0,0,0,0
1/3/20,Ireland,0,0,0,0
1/4/20,Ireland,0,0,0,0
1/5/20,Ireland,0,0,0,0
1/6/20,Ireland,0,0,0,0
1/7/20,Ireland,0,0,0,0
1/8/20,Ireland,0,0,0,0
1/9/20,Ireland,0,0,0,0
1/10/20,Ireland,0,0,0,0
1/11/20,Ireland,0,0,0,0
1/12/20,Ireland,0,0,0,0
1/13/20,Ireland,0,0,0,0
1/14/20,Ireland,0,0,0,0
1/15/20,Ireland,0,0,0,0
1/16/20,Ireland,0,0,0,0
1/17/20,Ireland,0,0,0,0
1/18/20,Ireland,0,0,0,0
1/19/20,Ireland,0,0,0,0
1/20/20,Ireland,0,0,0,0
1/21/20,Ireland,0,0,0,0
1/22/20,Ireland,0,0,0,0
1/23/20,Ireland,0,0,0,0
1/24/20,Ireland,0,0,0,0
1/25/20,Ireland,0,0,0,0
1/26/20,Ireland,0,0,0,0
1/27/20,Ireland,0,0,0,0
1/28/20,Ireland,0,0,0,0
1/29/20,Ireland,0,0,0,0
1/30/20,Ireland,0,0,0,0
1/31/20,Ireland,0,0,0,0
2/1/20,Ireland,0,0,0,0
2/2/20,Ireland,0,0,0,0
2/3/20,Ireland,0,0,0,0
2/4/20,Ireland,0,0,0,0
2/5/20,Ireland,0,0,0,0
2/6/20,Ireland,0,0,0,0
2/7/20,Ireland,0,0,0,0
2/8/20,Ireland,0,0,0,0
2/9/20,Ireland,0,0,0,0
2/10/20,Ireland,0,0,0,0
2/11/20,Ireland,0,0,0,0
2/12/20,Ireland,0,0,0,0
2/13/20,Ireland,0,0,0,0
2/14/20,Ireland,0,0,0,0
2/15/20,Ireland,0,0,0,0
2/16/20,Ireland,0,0,0,0
2/17/20,Ireland,0,0,0,0
2/18/20,Ireland,0,0,0,0
2/19/20,Ireland,0,0,0,0
2/20/20,Ireland,0,0,0,0
2/21/20,Ireland,0,0,0,0
2/22/20,Ireland,0,0,0,0
2/23/20,Ireland,0,0,0,0
2/24/20,Ireland,0,0,0,0
2/25/20,Ireland,0,0,0,0
2/26/20,Ireland,0,0,0,0
2/27/20,Ireland,0,0,0,0
2/28/20,Ireland,0,0,0,0
2/29/20,Ireland,0,0,0,0
3/1/20,Ireland,1,0,1,0
3/2/20,Ireland,0,0,1,0
3/4/20,Ireland,1,0,2,0
3/5/20,Ireland,4,0,6,0
3/6/20,Ireland,7,0,13,0
3/7/20,Ireland,5,0,18,0
3/8/20,Ireland,1,0,19,0
3/9/20,Ireland,2,0,21,0
3/11/20,Ireland,14,0,35,0
3/12/20,Ireland,8,1,43,1
3/13/20,Ireland,27,0,70,1
3/14/20,Ireland,21,0,91,1
3/15/20,Ireland,38,1,129,2
3/16/20,Ireland,40,0,169,2
3/17/20,Ireland,54,0,223,2
3/18/20,Ireland,69,0,292,2
3/19/20,Ireland,74,0,366,2
3/20/20,Ireland,191,1,557,3
3/21/20,Ireland,126,0,683,3
3/22/20,Ireland,102,0,785,3
3/23/20,Ireland,121,1,906,4
3/24/20,Ireland,219,2,1125,6
3/25/20,Ireland,204,1,1329,7
3/21/20,Isle of Man,1,0,1,0
3/22/20,Isle of Man,1,0,2,0
3/23/20,Isle of Man,0,0,2,0
3/24/20,Isle of Man,11,0,13,0
3/25/20,Isle of Man,10,0,23,0
12/31/19,Israel,0,0,0,0
1/1/20,Israel,0,0,0,0
1/2/20,Israel,0,0,0,0
1/3/20,Israel,0,0,0,0
1/4/20,Israel,0,0,0,0
1/5/20,Israel,0,0,0,0
1/6/20,Israel,0,0,0,0
1/7/20,Israel,0,0,0,0
1/8/20,Israel,0,0,0,0
1/9/20,Israel,0,0,0,0
1/10/20,Israel,0,0,0,0
1/11/20,Israel,0,0,0,0
1/12/20,Israel,0,0,0,0
1/13/20,Israel,0,0,0,0
1/14/20,Israel,0,0,0,0
1/15/20,Israel,0,0,0,0
1/16/20,Israel,0,0,0,0
1/17/20,Israel,0,0,0,0
1/18/20,Israel,0,0,0,0
1/19/20,Israel,0,0,0,0
1/20/20,Israel,0,0,0,0
1/21/20,Israel,0,0,0,0
1/22/20,Israel,0,0,0,0
1/23/20,Israel,0,0,0,0
1/24/20,Israel,0,0,0,0
1/25/20,Israel,0,0,0,0
1/26/20,Israel,0,0,0,0
1/27/20,Israel,0,0,0,0
1/28/20,Israel,0,0,0,0
1/29/20,Israel,0,0,0,0
1/30/20,Israel,0,0,0,0
1/31/20,Israel,0,0,0,0
2/1/20,Israel,0,0,0,0
2/2/20,Israel,0,0,0,0
2/3/20,Israel,0,0,0,0
2/4/20,Israel,0,0,0,0
2/5/20,Israel,0,0,0,0
2/6/20,Israel,0,0,0,0
2/7/20,Israel,0,0,0,0
2/8/20,Israel,0,0,0,0
2/9/20,Israel,0,0,0,0
2/10/20,Israel,0,0,0,0
2/11/20,Israel,0,0,0,0
2/12/20,Israel,0,0,0,0
2/13/20,Israel,0,0,0,0
2/14/20,Israel,0,0,0,0
2/15/20,Israel,0,0,0,0
2/16/20,Israel,0,0,0,0
2/17/20,Israel,0,0,0,0
2/18/20,Israel,0,0,0,0
2/19/20,Israel,0,0,0,0
2/20/20,Israel,0,0,0,0
2/21/20,Israel,0,0,0,0
2/22/20,Israel,1,0,1,0
2/23/20,Israel,0,0,1,0
2/24/20,Israel,1,0,2,0
2/25/20,Israel,0,0,2,0
2/26/20,Israel,0,0,2,0
2/27/20,Israel,0,0,2,0
2/28/20,Israel,1,0,3,0
2/29/20,Israel,4,0,7,0
3/1/20,Israel,0,0,7,0
3/2/20,Israel,3,0,10,0
3/5/20,Israel,5,0,15,0
3/6/20,Israel,2,0,17,0
3/7/20,Israel,2,0,19,0
3/8/20,Israel,6,0,25,0
3/9/20,Israel,14,0,39,0
3/11/20,Israel,31,0,70,0
3/12/20,Israel,12,0,82,0
3/13/20,Israel,14,0,96,0
3/14/20,Israel,20,0,116,0
3/15/20,Israel,62,0,178,0
3/16/20,Israel,72,0,250,0
3/17/20,Israel,10,0,260,0
3/18/20,Israel,167,0,427,0
3/19/20,Israel,6,0,433,0
3/20/20,Israel,244,0,677,0
3/21/20,Israel,35,1,712,1
3/22/20,Israel,171,0,883,1
3/23/20,Israel,188,0,1071,1
3/24/20,Israel,371,0,1442,1
3/25/20,Israel,488,2,1930,3
12/31/19,Italy,0,0,0,0
1/1/20,Italy,0,0,0,0
1/2/20,Italy,0,0,0,0
1/3/20,Italy,0,0,0,0
1/4/20,Italy,0,0,0,0
1/5/20,Italy,0,0,0,0
1/6/20,Italy,0,0,0,0
1/7/20,Italy,0,0,0,0
1/8/20,Italy,0,0,0,0
1/9/20,Italy,0,0,0,0
1/10/20,Italy,0,0,0,0
1/11/20,Italy,0,0,0,0
1/12/20,Italy,0,0,0,0
1/13/20,Italy,0,0,0,0
1/14/20,Italy,0,0,0,0
1/15/20,Italy,0,0,0,0
1/16/20,Italy,0,0,0,0
1/17/20,Italy,0,0,0,0
1/18/20,Italy,0,0,0,0
1/19/20,Italy,0,0,0,0
1/20/20,Italy,0,0,0,0
1/21/20,Italy,0,0,0,0
1/22/20,Italy,0,0,0,0
1/23/20,Italy,0,0,0,0
1/24/20,Italy,0,0,0,0
1/25/20,Italy,0,0,0,0
1/26/20,Italy,0,0,0,0
1/27/20,Italy,0,0,0,0
1/28/20,Italy,0,0,0,0
1/29/20,Italy,0,0,0,0
1/30/20,Italy,0,0,0,0
1/31/20,Italy,3,0,3,0
2/1/20,Italy,0,0,3,0
2/2/20,Italy,0,0,3,0
2/3/20,Italy,0,0,3,0
2/4/20,Italy,0,0,3,0
2/5/20,Italy,0,0,3,0
2/6/20,Italy,0,0,3,0
2/7/20,Italy,0,0,3,0
2/8/20,Italy,0,0,3,0
2/9/20,Italy,0,0,3,0
2/10/20,Italy,0,0,3,0
2/11/20,Italy,0,0,3,0
2/12/20,Italy,0,0,3,0
2/13/20,Italy,0,0,3,0
2/14/20,Italy,0,0,3,0
2/15/20,Italy,0,0,3,0
2/16/20,Italy,0,0,3,0
2/17/20,Italy,0,0,3,0
2/18/20,Italy,0,0,3,0
2/19/20,Italy,0,0,3,0
2/20/20,Italy,0,0,3,0
2/21/20,Italy,0,0,3,0
2/22/20,Italy,14,0,17,0
2/23/20,Italy,62,2,79,2
2/24/20,Italy,53,0,132,2
2/25/20,Italy,97,4,229,6
2/26/20,Italy,93,5,322,11
2/27/20,Italy,78,1,400,12
2/28/20,Italy,250,5,650,17
2/29/20,Italy,238,4,888,21
3/1/20,Italy,240,8,1128,29
3/2/20,Italy,561,6,1689,35
3/3/20,Italy,146,17,1835,52
3/4/20,Italy,667,28,2502,80
3/5/20,Italy,587,27,3089,107
3/6/20,Italy,769,41,3858,148
3/7/20,Italy,778,49,4636,197
3/8/20,Italy,1247,36,5883,233
3/9/20,Italy,1492,133,7375,366
3/10/20,Italy,1797,98,9172,464
3/11/20,Italy,977,167,10149,631
3/12/20,Italy,2313,196,12462,827
3/13/20,Italy,2651,189,15113,1016
3/14/20,Italy,2547,252,17660,1268
3/15/20,Italy,90,173,17750,1441
3/16/20,Italy,6230,370,23980,1811
3/17/20,Italy,4000,347,27980,2158
3/18/20,Italy,3526,347,31506,2505
3/19/20,Italy,4207,473,35713,2978
3/20/20,Italy,5322,429,41035,3407
3/21/20,Italy,5986,625,47021,4032
3/22/20,Italy,6557,795,53578,4827
3/23/20,Italy,5560,649,59138,5476
3/24/20,Italy,4789,601,63927,6077
3/25/20,Italy,5249,743,69176,6820
3/12/20,Jamaica,2,0,2,0
3/13/20,Jamaica,4,0,6,0
3/14/20,Jamaica,2,0,8,0
3/16/20,Jamaica,2,0,10,0
3/17/20,Jamaica,0,0,10,0
3/18/20,Jamaica,3,0,13,0
3/19/20,Jamaica,2,0,15,0
3/20/20,Jamaica,1,0,16,0
3/21/20,Jamaica,3,0,19,0
3/22/20,Jamaica,0,0,19,0
3/23/20,Jamaica,0,0,19,0
3/24/20,Jamaica,0,0,19,0
3/25/20,Jamaica,2,1,21,1
12/31/19,Japan,0,0,0,0
1/1/20,Japan,0,0,0,0
1/2/20,Japan,0,0,0,0
1/3/20,Japan,0,0,0,0
1/4/20,Japan,0,0,0,0
1/5/20,Japan,0,0,0,0
1/6/20,Japan,0,0,0,0
1/7/20,Japan,0,0,0,0
1/8/20,Japan,0,0,0,0
1/9/20,Japan,0,0,0,0
1/10/20,Japan,0,0,0,0
1/11/20,Japan,0,0,0,0
1/12/20,Japan,0,0,0,0
1/13/20,Japan,0,0,0,0
1/14/20,Japan,0,0,0,0
1/15/20,Japan,1,0,1,0
1/16/20,Japan,0,0,1,0
1/17/20,Japan,0,0,1,0
1/18/20,Japan,0,0,1,0
1/19/20,Japan,0,0,1,0
1/20/20,Japan,0,0,1,0
1/21/20,Japan,0,0,1,0
1/22/20,Japan,0,0,1,0
1/23/20,Japan,0,0,1,0
1/24/20,Japan,1,0,2,0
1/25/20,Japan,0,0,2,0
1/26/20,Japan,1,0,3,0
1/27/20,Japan,0,0,3,0
1/28/20,Japan,1,0,4,0
1/29/20,Japan,3,0,7,0
1/30/20,Japan,4,0,11,0
1/31/20,Japan,3,0,14,0
2/1/20,Japan,1,0,15,0
2/2/20,Japan,4,0,19,0
2/3/20,Japan,1,0,20,0
2/4/20,Japan,0,0,20,0
2/5/20,Japan,5,0,25,0
2/6/20,Japan,0,0,25,0
2/7/20,Japan,0,0,25,0
2/8/20,Japan,0,0,25,0
2/9/20,Japan,0,0,25,0
2/10/20,Japan,0,0,25,0
2/11/20,Japan,0,0,25,0
2/12/20,Japan,0,0,25,0
2/13/20,Japan,4,1,29,1
2/14/20,Japan,1,0,30,1
2/15/20,Japan,8,0,38,1
2/16/20,Japan,14,0,52,1
2/17/20,Japan,7,0,59,1
2/18/20,Japan,0,0,59,1
2/19/20,Japan,7,0,66,1
2/20/20,Japan,18,0,84,1
2/21/20,Japan,9,0,93,1
2/22/20,Japan,12,0,105,1
2/23/20,Japan,27,0,132,1
2/24/20,Japan,12,0,144,1
2/25/20,Japan,0,0,144,1
2/26/20,Japan,20,0,164,1
2/27/20,Japan,22,2,186,3
2/28/20,Japan,24,0,210,3
2/29/20,Japan,20,0,230,3
3/1/20,Japan,9,2,239,5
3/2/20,Japan,15,1,254,6
3/3/20,Japan,0,0,254,6
3/4/20,Japan,14,0,268,6
3/5/20,Japan,49,0,317,6
3/6/20,Japan,32,0,349,6
3/7/20,Japan,59,0,408,6
3/8/20,Japan,47,0,455,6
3/9/20,Japan,33,1,488,7
3/10/20,Japan,26,2,514,9
3/11/20,Japan,54,3,568,12
3/12/20,Japan,51,3,619,15
3/13/20,Japan,56,4,675,19
3/14/20,Japan,62,2,737,21
3/15/20,Japan,43,1,780,22
3/16/20,Japan,34,2,814,24
3/17/20,Japan,10,4,824,28
3/18/20,Japan,5,0,829,28
3/19/20,Japan,44,1,873,29
3/20/20,Japan,77,4,950,33
3/21/20,Japan,57,2,1007,35
3/22/20,Japan,39,1,1046,36
3/23/20,Japan,43,5,1089,41
3/24/20,Japan,39,1,1128,42
3/25/20,Japan,65,1,1193,43
3/20/20,Jersey,5,0,5,0
3/21/20,Jersey,7,0,12,0
3/22/20,Jersey,0,0,12,0
3/23/20,Jersey,3,0,15,0
3/24/20,Jersey,3,0,18,0
3/25/20,Jersey,0,0,18,0
3/3/20,Jordan,1,0,1,0
3/8/20,Jordan,0,0,1,0
3/15/20,Jordan,0,0,1,0
3/16/20,Jordan,14,0,15,0
3/17/20,Jordan,1,0,16,0
3/18/20,Jordan,19,0,35,0
3/19/20,Jordan,17,0,52,0
3/20/20,Jordan,4,0,56,0
3/21/20,Jordan,13,0,69,0
3/22/20,Jordan,15,0,84,0
3/23/20,Jordan,15,0,99,0
3/24/20,Jordan,13,0,112,0
3/25/20,Jordan,15,0,127,0
3/15/20,Kazakhstan,6,0,6,0
3/16/20,Kazakhstan,3,0,9,0
3/17/20,Kazakhstan,2,0,11,0
3/18/20,Kazakhstan,22,0,33,0
3/19/20,Kazakhstan,4,0,37,0
3/20/20,Kazakhstan,12,0,49,0
3/21/20,Kazakhstan,4,0,53,0
3/22/20,Kazakhstan,3,0,56,0
3/23/20,Kazakhstan,4,0,60,0
3/24/20,Kazakhstan,2,0,62,0
3/25/20,Kazakhstan,17,0,79,0
3/14/20,Kenya,1,0,1,0
3/15/20,Kenya,0,0,1,0
3/16/20,Kenya,2,0,3,0
3/17/20,Kenya,0,0,3,0
3/18/20,Kenya,1,0,4,0
3/19/20,Kenya,3,0,7,0
3/20/20,Kenya,0,0,7,0
3/21/20,Kenya,0,0,7,0
3/22/20,Kenya,0,0,7,0
3/23/20,Kenya,8,0,15,0
3/24/20,Kenya,1,0,16,0
3/25/20,Kenya,9,0,25,0
3/16/20,Kosovo,2,0,2,0
3/17/20,Kosovo,0,0,2,0
3/18/20,Kosovo,17,0,19,0
3/19/20,Kosovo,0,0,19,0
3/20/20,Kosovo,2,0,21,0
3/21/20,Kosovo,3,0,24,0
3/22/20,Kosovo,0,0,24,0
3/23/20,Kosovo,7,1,31,1
3/24/20,Kosovo,30,0,61,1
3/25/20,Kosovo,2,0,63,1
12/31/19,Kuwait,0,0,0,0
1/1/20,Kuwait,0,0,0,0
1/2/20,Kuwait,0,0,0,0
1/3/20,Kuwait,0,0,0,0
1/4/20,Kuwait,0,0,0,0
1/5/20,Kuwait,0,0,0,0
1/6/20,Kuwait,0,0,0,0
1/7/20,Kuwait,0,0,0,0
1/8/20,Kuwait,0,0,0,0
1/9/20,Kuwait,0,0,0,0
1/10/20,Kuwait,0,0,0,0
1/11/20,Kuwait,0,0,0,0
1/12/20,Kuwait,0,0,0,0
1/13/20,Kuwait,0,0,0,0
1/14/20,Kuwait,0,0,0,0
1/15/20,Kuwait,0,0,0,0
1/16/20,Kuwait,0,0,0,0
1/17/20,Kuwait,0,0,0,0
1/18/20,Kuwait,0,0,0,0
1/19/20,Kuwait,0,0,0,0
1/20/20,Kuwait,0,0,0,0
1/21/20,Kuwait,0,0,0,0
1/22/20,Kuwait,0,0,0,0
1/23/20,Kuwait,0,0,0,0
1/24/20,Kuwait,0,0,0,0
1/25/20,Kuwait,0,0,0,0
1/26/20,Kuwait,0,0,0,0
1/27/20,Kuwait,0,0,0,0
1/28/20,Kuwait,0,0,0,0
1/29/20,Kuwait,0,0,0,0
1/30/20,Kuwait,0,0,0,0
1/31/20,Kuwait,0,0,0,0
2/1/20,Kuwait,0,0,0,0
2/2/20,Kuwait,0,0,0,0
2/3/20,Kuwait,0,0,0,0
2/4/20,Kuwait,0,0,0,0
2/5/20,Kuwait,0,0,0,0
2/6/20,Kuwait,0,0,0,0
2/7/20,Kuwait,0,0,0,0
2/8/20,Kuwait,0,0,0,0
2/9/20,Kuwait,0,0,0,0
2/10/20,Kuwait,0,0,0,0
2/11/20,Kuwait,0,0,0,0
2/12/20,Kuwait,0,0,0,0
2/13/20,Kuwait,0,0,0,0
2/14/20,Kuwait,0,0,0,0
2/15/20,Kuwait,0,0,0,0
2/16/20,Kuwait,0,0,0,0
2/17/20,Kuwait,0,0,0,0
2/18/20,Kuwait,0,0,0,0
2/19/20,Kuwait,0,0,0,0
2/20/20,Kuwait,0,0,0,0
2/21/20,Kuwait,0,0,0,0
2/22/20,Kuwait,0,0,0,0
2/23/20,Kuwait,0,0,0,0
2/24/20,Kuwait,3,0,3,0
2/25/20,Kuwait,2,0,5,0
2/26/20,Kuwait,6,0,11,0
2/27/20,Kuwait,15,0,26,0
2/28/20,Kuwait,17,0,43,0
2/29/20,Kuwait,2,0,45,0
3/1/20,Kuwait,0,0,45,0
3/2/20,Kuwait,1,0,46,0
3/3/20,Kuwait,10,0,56,0
3/6/20,Kuwait,2,0,58,0
3/8/20,Kuwait,3,0,61,0
3/9/20,Kuwait,3,0,64,0
3/10/20,Kuwait,1,0,65,0
3/11/20,Kuwait,4,0,69,0
3/12/20,Kuwait,3,0,72,0
3/13/20,Kuwait,8,0,80,0
3/14/20,Kuwait,20,0,100,0
3/15/20,Kuwait,4,0,104,0
3/16/20,Kuwait,8,0,112,0
3/17/20,Kuwait,11,0,123,0
3/18/20,Kuwait,7,0,130,0
3/19/20,Kuwait,12,0,142,0
3/20/20,Kuwait,6,0,148,0
3/21/20,Kuwait,11,0,159,0
3/22/20,Kuwait,17,0,176,0
3/23/20,Kuwait,12,0,188,0
3/24/20,Kuwait,1,0,189,0
3/25/20,Kuwait,2,0,191,0
3/19/20,Kyrgyzstan,3,0,3,0
3/20/20,Kyrgyzstan,3,0,6,0
3/21/20,Kyrgyzstan,0,0,6,0
3/22/20,Kyrgyzstan,8,0,14,0
3/23/20,Kyrgyzstan,0,0,14,0
3/24/20,Kyrgyzstan,2,0,16,0
3/25/20,Kyrgyzstan,26,0,42,0
3/25/20,Laos,2,0,2,0
3/3/20,Latvia,1,0,1,0
3/8/20,Latvia,1,0,2,0
3/9/20,Latvia,1,0,3,0
3/10/20,Latvia,3,0,6,0
3/11/20,Latvia,2,0,8,0
3/12/20,Latvia,2,0,10,0
3/13/20,Latvia,6,0,16,0
3/14/20,Latvia,3,0,19,0
3/15/20,Latvia,7,0,26,0
3/16/20,Latvia,5,0,31,0
3/17/20,Latvia,5,0,36,0
3/18/20,Latvia,25,0,61,0
3/19/20,Latvia,10,0,71,0
3/20/20,Latvia,15,0,86,0
3/21/20,Latvia,25,0,111,0
3/22/20,Latvia,13,0,124,0
3/23/20,Latvia,15,0,139,0
3/24/20,Latvia,41,0,180,0
3/25/20,Latvia,17,0,197,0
12/31/19,Lebanon,0,0,0,0
1/1/20,Lebanon,0,0,0,0
1/2/20,Lebanon,0,0,0,0
1/3/20,Lebanon,0,0,0,0
1/4/20,Lebanon,0,0,0,0
1/5/20,Lebanon,0,0,0,0
1/6/20,Lebanon,0,0,0,0
1/7/20,Lebanon,0,0,0,0
1/8/20,Lebanon,0,0,0,0
1/9/20,Lebanon,0,0,0,0
1/10/20,Lebanon,0,0,0,0
1/11/20,Lebanon,0,0,0,0
1/12/20,Lebanon,0,0,0,0
1/13/20,Lebanon,0,0,0,0
1/14/20,Lebanon,0,0,0,0
1/15/20,Lebanon,0,0,0,0
1/16/20,Lebanon,0,0,0,0
1/17/20,Lebanon,0,0,0,0
1/18/20,Lebanon,0,0,0,0
1/19/20,Lebanon,0,0,0,0
1/20/20,Lebanon,0,0,0,0
1/21/20,Lebanon,0,0,0,0
1/22/20,Lebanon,0,0,0,0
1/23/20,Lebanon,0,0,0,0
1/24/20,Lebanon,0,0,0,0
1/25/20,Lebanon,0,0,0,0
1/26/20,Lebanon,0,0,0,0
1/27/20,Lebanon,0,0,0,0
1/28/20,Lebanon,0,0,0,0
1/29/20,Lebanon,0,0,0,0
1/30/20,Lebanon,0,0,0,0
1/31/20,Lebanon,0,0,0,0
2/1/20,Lebanon,0,0,0,0
2/2/20,Lebanon,0,0,0,0
2/3/20,Lebanon,0,0,0,0
2/4/20,Lebanon,0,0,0,0
2/5/20,Lebanon,0,0,0,0
2/6/20,Lebanon,0,0,0,0
2/7/20,Lebanon,0,0,0,0
2/8/20,Lebanon,0,0,0,0
2/9/20,Lebanon,0,0,0,0
2/10/20,Lebanon,0,0,0,0
2/11/20,Lebanon,0,0,0,0
2/12/20,Lebanon,0,0,0,0
2/13/20,Lebanon,0,0,0,0
2/14/20,Lebanon,0,0,0,0
2/15/20,Lebanon,0,0,0,0
2/16/20,Lebanon,0,0,0,0
2/17/20,Lebanon,0,0,0,0
2/18/20,Lebanon,0,0,0,0
2/19/20,Lebanon,0,0,0,0
2/20/20,Lebanon,0,0,0,0
2/21/20,Lebanon,0,0,0,0
2/22/20,Lebanon,1,0,1,0
2/23/20,Lebanon,0,0,1,0
2/24/20,Lebanon,0,0,1,0
2/25/20,Lebanon,0,0,1,0
2/26/20,Lebanon,0,0,1,0
2/27/20,Lebanon,1,0,2,0
2/28/20,Lebanon,1,0,3,0
2/29/20,Lebanon,0,0,3,0
3/1/20,Lebanon,1,0,4,0
3/2/20,Lebanon,6,0,10,0
3/3/20,Lebanon,3,0,13,0
3/6/20,Lebanon,3,0,16,0
3/7/20,Lebanon,6,0,22,0
3/9/20,Lebanon,10,0,32,0
3/10/20,Lebanon,9,0,41,0
3/11/20,Lebanon,0,1,41,1
3/12/20,Lebanon,20,1,61,2
3/13/20,Lebanon,5,0,66,2
